CONTRATO,PRODUCTO,ID_SERVICIO,SBSERVICIO,ESTADO_DE_CUENTA,CUENTA_DE_COBRO,SBSIGNO,ID_CONCEPTO,SBCONCEPTO,FINANCIABLE,MES,AÑO,PERIODO_FACTURACION,VALOR,IVA,UNIDADES,CONSECUTIVO_DOC,DOCUMENTO_SOPORTE,PROGRAMA,USUARIO,TERMINAL,FECHA_DEL_CARGO,CAUSA,FECHA_CONTABLE
1300281,1980114,6140,Energ�a Domiciliario,332903062,983967786,DB,1039,VALOR CONSUMO ENERGIA,S,3,2022,224465,17265197.95,0,25920,2291324663,CO-202203-TC-0003,FGCA,LEONROJT,emcalipdn,28/02/2022 12:12:20 p.m.,-1,11/03/2022
1300281,1980114,6140,Energ�a Domiciliario,335056536,988740397,DB,1039,VALOR CONSUMO ENERGIA,S,4,2022,224519,15038838.53,0,21920,2335557059,CO-202204-TC-0003,FGCA,LEONROJT,emcalipdn,31/03/2022 04:24:32 p.m.,-1,08/04/2022
1300281,1980114,6140,Energ�a Domiciliario,336915692,992998592,DB,1039,VALOR CONSUMO ENERGIA,S,5,2022,224581,15790780.02,0,21920,2378108518,CO-202205-TC-0003,FGCA,LEONROJT,emcalipdn,04/05/2022 04:47:03 p.m.,-1,09/05/2022
1300281,1980114,6140,Energ�a Domiciliario,339209909,998073226,DB,1039,VALOR CONSUMO ENERGIA,S,6,2022,224709,21769379.1,0,29920,2401743932,CO-202206-TC-0003,FGCA,JORGRIC1,emcalipdn,31/05/2022 10:12:24 p.m.,-1,07/06/2022
1300281,1980114,6140,Energ�a Domiciliario,340800314,1001475726,DB,1039,VALOR CONSUMO ENERGIA,S,7,2022,224799,16501652.64,0,21600,2423853356,CO-202207-TC-0003,FGCA,JORGRIC1,emcalipdn,30/06/2022 04:35:47 p.m.,-1,06/07/2022
1300281,1980114,6140,Energ�a Domiciliario,342791337,1006038520,DB,1039,VALOR CONSUMO ENERGIA,S,8,2022,224893,17964639.26,0,22880,2442612080,CO-202208-TC-0003,FGCA,LEONROJT,emcalipdn,28/07/2022 04:31:20 p.m.,-1,04/08/2022
1300281,1980114,6140,Energ�a Domiciliario,344820450,1010397966,DB,1039,VALOR CONSUMO ENERGIA,S,9,2022,224947,20509418.3,0,26960,2487202742,CO-202209-TC-0003,FGCA,JORGRIC1,emcalipdn,29/08/2022 06:12:58 a.m.,-1,05/09/2022
1300281,1980114,6140,Energ�a Domiciliario,344820450,1010397966,DB,1039,VALOR CONSUMO ENERGIA,S,9,2022,224947,3203484.63,0,4080,2487202754,CO-PR-202208-TC-0003,FGCA,JORGRIC1,emcalipdn,29/08/2022 06:12:58 a.m.,-1,05/09/2022
1300281,1980114,6140,Energ�a Domiciliario,347206409,1015423863,DB,1039,VALOR CONSUMO ENERGIA,S,10,2022,225208,21287022.4,0,26720,2524885062,CO-202210-TC-0003,FGCA,LEONROJT,emcalipdn,26/09/2022 08:53:01 a.m.,-1,07/10/2022
1300281,1980114,6140,Energ�a Domiciliario,349014149,1019523155,DB,1039,VALOR CONSUMO ENERGIA,S,11,2022,225267,25249876.56,0,33120,2566236889,CO-202211-TC-0003,FGCA,LEONROJT,emcalipdn,29/10/2022 08:29:24 a.m.,-1,04/11/2022
1300281,1980114,6140,Energ�a Domiciliario,351494155,1024570438,DB,1039,VALOR CONSUMO ENERGIA,S,12,2022,225324,20336617.79,0,27680,2597660491,CO-202212-TC-0003,FGCA,LEONROJT,emcalipdn,28/11/2022 05:07:09 p.m.,-1,05/12/2022
1300281,1980114,6140,Energ�a Domiciliario,353783874,1029299807,DB,1039,VALOR CONSUMO ENERGIA,S,1,2023,225426,18688598.98,0,25280,2644366488,CO-202301-TC-0003,FGCA,LEONROJT,emcalipdn,29/12/2022 07:23:39 a.m.,-1,05/01/2023
1300281,1980114,6140,Energ�a Domiciliario,355266357,1032741188,DB,1039,VALOR CONSUMO ENERGIA,S,2,2023,225522,14573114.16,0,19360,2699813900,CO-202302-TC-0003,FGCA,LEONROJT,emcalipdn,01/02/2023 05:03:29 p.m.,-1,02/02/2023
1300281,1980114,6140,Energ�a Domiciliario,357460214,1037407951,DB,1039,VALOR CONSUMO ENERGIA,S,3,2023,225653,20461533.04,0,27040,2724278464,CO-202303-TC-0003,FGCA,LEONROJT,emcalipdn,27/02/2023 02:29:19 p.m.,-1,03/03/2023
1300281,1980114,6140,Energ�a Domiciliario,359802296,1042146470,DB,1039,VALOR CONSUMO ENERGIA,S,4,2023,225756,19141122.56,0,25760,2754648089,CO-202304-TC-0003,FGCA,LEONROJT,emcalipdn,27/03/2023 10:28:21 a.m.,-1,03/04/2023
1300281,1980114,6140,Energ�a Domiciliario,361533474,1045937389,DB,1039,VALOR CONSUMO ENERGIA,S,5,2023,225843,19202358.34,0,23520,2821137307,CO-202305-TC-0003,FGCA,LEONROJT,emcalipdn,28/04/2023 12:04:01 p.m.,-1,04/05/2023
1300281,1980114,6140,Energ�a Domiciliario,364117035,1051160694,DB,1039,VALOR CONSUMO ENERGIA,S,6,2023,225898,22423175.98,0,29920,2867711858,CO-202306-TC-0003,FGCA,LEONROJT,emcalipdn,30/05/2023 08:34:41 a.m.,-1,05/06/2023
1300281,1980114,6140,Energ�a Domiciliario,366860676,1056381817,DB,1039,VALOR CONSUMO ENERGIA,S,7,2023,225953,22405214.72,0,31360,2919847949,CO-202307-TC-0003,FGCA,LEONROJT,emcalipdn,27/06/2023 10:56:18 a.m.,-1,07/07/2023
1300281,1980114,6140,Energ�a Domiciliario,368615529,1060196686,DB,1039,VALOR CONSUMO ENERGIA,S,8,2023,226093,20641214.21,0,26080,2965237179,CO-202308-TC-0003,FGCA,JORGRIC1,emcalipdn,28/07/2023 09:47:12 p.m.,-1,04/08/2023
1300281,1980114,6140,Energ�a Domiciliario,370733809,1064261428,DB,1039,VALOR CONSUMO ENERGIA,S,9,2023,226221,19381643.33,0,26240,2979965768,CO-202309-TC-0003,FGCA,LEONROJT,emcalipdn,28/08/2023 08:47:24 a.m.,-1,04/09/2023
1300281,1980114,6140,Energ�a Domiciliario,373066403,1069083287,DB,1039,VALOR CONSUMO ENERGIA,S,10,2023,226314,22573697.22,0,31040,3005671332,CO-202310-TC-0003,FGCA,JORGRIC1,emcalipdn,27/09/2023 11:18:20 a.m.,-1,07/10/2023
1300281,1980114,6140,Energ�a Domiciliario,375056519,1072992828,DB,1039,VALOR CONSUMO ENERGIA,S,11,2023,226440,20965196.03,0,28160,3035933975,CO-202311-TC-0003,FGCA,JORGRIC1,emcalipdn,26/10/2023 09:55:29 p.m.,-1,07/11/2023
1300281,1980114,6140,Energ�a Domiciliario,377108109,1076943659,DB,1039,VALOR CONSUMO ENERGIA,S,12,2023,226496,20276009.92,0,25120,3063948064,CO-202312-TC-0003,FGCA,LEONROJT,emcalipdn,29/11/2023 04:00:54 p.m.,-1,04/12/2023
1300281,1980114,6140,Energ�a Domiciliario,379175972,1081290465,DB,1039,VALOR CONSUMO ENERGIA,S,1,2024,226646,18743162.11,0,23040,3089337990,CO-202401-TC-0003,FGCA,JORGRIC1,emcalipdn,29/12/2023 09:45:10 a.m.,-1,05/01/2024
1300281,1980114,6140,Energ�a Domiciliario,381215203,1085392138,DB,1039,VALOR CONSUMO ENERGIA,S,2,2024,226744,16690167.28,0,20320,3149481008,CO-202402-TC-0003,FGCA,LEONROJT,emcalipdn,01/02/2024 09:26:32 p.m.,-1,03/02/2024
1300281,1980114,6140,Energ�a Domiciliario,383466023,1089659919,DB,1039,VALOR CONSUMO ENERGIA,S,3,2024,226824,18576619.78,0,23040,3166920565,CO-202403-TC-0003,FGCA,LEONROJT,emcalipdn,27/02/2024 05:11:22 p.m.,-1,05/03/2024
1300281,1980114,6140,Energ�a Domiciliario,385527021,1093981496,DB,1039,VALOR CONSUMO ENERGIA,S,4,2024,226952,22086156.29,0,26880,3195874367,CO-202404-TC-0003,FGCA,JORGRIC1,emcalipdn,26/03/2024 09:56:53 a.m.,-1,04/04/2024
1302801,1983540,6140,Energ�a Domiciliario,1912545,4717702,DB,1039,VALOR CONSUMO ENERGIA,S,4,2006,6943,425552,0,2280,1323727,4.8E+14,MIGRACION,MIGRACION,MIGRACION,03/04/2006,-1,03/04/2006
1302801,1983540,6140,Energ�a Domiciliario,12655681,14443864,DB,1039,VALOR CONSUMO ENERGIA,S,5,2006,6944,264528,0,1440,409064917,CO-200605 TC-0003,FGCA,ADMISECS,emcalipdn,13/06/2006 01:38:22 p.m.,-1,16/06/2006
1302801,1983540,6140,Energ�a Domiciliario,14906109,20043248,DB,1039,VALOR CONSUMO ENERGIA,S,6,2006,60648,336888,0,1800,415744610,CO-200606-TC-0003,FGCA,OPEN_LROMERO,emcalipdn,10/08/2006 10:06:14 p.m.,-1,14/08/2006
1302801,1983540,6140,Energ�a Domiciliario,16082824,24057953,DB,1039,VALOR CONSUMO ENERGIA,S,7,2006,60748,370735.2,0,1980,418612701,CO-200607-TC-0003,FGCA,JUANHERO,emcalipdn,05/09/2006 11:21:40 a.m.,-1,06/09/2006
1302801,1983540,6140,Energ�a Domiciliario,17276129,28197022,DB,1039,VALOR CONSUMO ENERGIA,S,8,2006,60848,388722,0,2040,421829018,CO-200608-TC-0003,FGCA,JUANHERO,emcalipdn,26/09/2006 06:42:31 p.m.,-1,30/09/2006
1302801,1983540,6140,Energ�a Domiciliario,18497111,32617066,DB,1039,VALOR CONSUMO ENERGIA,S,9,2006,60948,421822.2,0,2220,424642488,CO-200609-TC-0003,FGCA,JUANHERO,emcalipdn,25/10/2006 05:26:13 p.m.,-1,27/10/2006
1302801,1983540,6140,Energ�a Domiciliario,20634946,37697559,DB,1039,VALOR CONSUMO ENERGIA,S,10,2006,61048,464079,0,2460,427125348,CO-200610-TC-0003,FGCA,JUANHERO,emcalipdn,28/11/2006 04:51:02 p.m.,-1,30/11/2006
1302801,1983540,6140,Energ�a Domiciliario,21802425,42048023,DB,1039,VALOR CONSUMO ENERGIA,S,11,2006,61148,417826.2,0,2220,429417117,CO-200611-TC-0003,FGCA,JUANHERO,emcalipdn,14/12/2006 07:49:23 p.m.,-1,15/12/2006
1302801,1983540,6140,Energ�a Domiciliario,22078201,43053288,DB,1039,VALOR CONSUMO ENERGIA,S,12,2006,61248,406490.4,0,2160,430273238,CO-200612-TC-0003,FGCA,JUANHERO,emcalipdn,22/12/2006 08:56:46 a.m.,-1,22/12/2006
1302801,1983540,6140,Energ�a Domiciliario,23383776,48004841,DB,1039,VALOR CONSUMO ENERGIA,S,1,2007,70148,312664.8,0,1680,433188131,CO-200701-TC-0003,FGCA,JUANHERO,emcalipdn,15/01/2007 09:50:37 p.m.,-1,18/01/2007
1302801,1983540,6140,Energ�a Domiciliario,24211295,50978414,DB,1039,VALOR CONSUMO ENERGIA,S,2,2007,70248,267998.4,0,1440,435349293,CO-200702-TC-0003,FGCA,JUANHERO,emcalipdn,08/02/2007 07:19:35 p.m.,-1,09/02/2007
1302801,1983540,6140,Energ�a Domiciliario,25515778,55722868,DB,1039,VALOR CONSUMO ENERGIA,S,3,2007,70348,477093.6,0,2580,437547433,CO-200703-TC-0003,FGCA,JUANHERO,emcalipdn,06/03/2007 02:55:05 p.m.,-1,07/03/2007
1302801,1983540,6140,Energ�a Domiciliario,27794905,61818645,DB,1039,VALOR CONSUMO ENERGIA,S,4,2007,70448,544767.6,0,2820,440720246,CO-200704-TC-0003,FGCA,JUANHERO,emcalipdn,10/04/2007 11:16:53 a.m.,-1,11/04/2007
1302801,1983540,6140,Energ�a Domiciliario,29434347,66431977,DB,1039,VALOR CONSUMO ENERGIA,S,5,2007,70548,347724,0,1800,442899716,CO-200705-TC-0003,FGCA,JUANHERO,emcalipdn,06/05/2007 05:01:08 p.m.,-1,09/05/2007
1302801,1983540,6140,Energ�a Domiciliario,30851186,71620248,DB,1039,VALOR CONSUMO ENERGIA,S,6,2007,70648,436893.6,0,2280,446143103,CO-200706-TC-0003,FGCA,JUANHERO,emcalipdn,04/06/2007 12:37:43 p.m.,-1,09/06/2007
1302801,1983540,6140,Energ�a Domiciliario,32397325,77197160,DB,1039,VALOR CONSUMO ENERGIA,S,7,2007,70748,429037.2,0,2220,450256786,CO-200707-TC-0003,FGCA,JUANHERO,emcalipdn,10/07/2007 08:15:31 p.m.,-1,14/07/2007
1302801,1983540,6140,Energ�a Domiciliario,33520190,81246475,DB,1039,VALOR CONSUMO ENERGIA,S,8,2007,70848,183129.6,0,960,452972584,CO-200708-TC-0003,FGCA,JUANHERO,emcalipdn,01/08/2007 06:51:52 p.m.,-1,03/08/2007
1302801,1983540,6140,Energ�a Domiciliario,34686150,85409566,DB,1039,VALOR CONSUMO ENERGIA,S,9,2007,70948,579196.8,0,3060,455432759,CO-200709-TC-0003,FGCA,JUANHERO,emcalipdn,03/09/2007 05:52:20 p.m.,-1,04/09/2007
1302801,1983540,6140,Energ�a Domiciliario,36933007,93609779,DB,1039,VALOR CONSUMO ENERGIA,S,10,2007,71048,498036,0,2640,460243431,CO-200710-TC-0003,FGCA,JUANHERO,emcalipdn,12/10/2007 09:37:53 a.m.,-1,16/10/2007
1302801,1983540,6140,Energ�a Domiciliario,37448085,95313114,DB,1039,VALOR CONSUMO ENERGIA,S,11,2007,71148,625977,0,3300,461068447,CO-200711-TC-0003,FGCA,JUANHERO,emcalipdn,01/11/2007 08:06:35 a.m.,-1,06/11/2007
1302801,1983540,6140,Energ�a Domiciliario,38602426,99612087,DB,1039,VALOR CONSUMO ENERGIA,S,12,2007,71248,674016,0,3540,464097216,CO-200712-TC-0003,FGCA,JUANHERO,emcalipdn,04/12/2007 05:51:18 p.m.,-1,08/12/2007
1302801,1983540,6140,Energ�a Domiciliario,40240776,105046683,DB,1039,VALOR CONSUMO ENERGIA,S,1,2008,80148,671325.6,0,3540,472818137,CO-200801-TC-0003,FGCA,JUANHERO,emcalipdn,04/01/2008 12:28:06 p.m.,-1,10/01/2008
1302801,1983540,6140,Energ�a Domiciliario,42367978,113020516,DB,1039,VALOR CONSUMO ENERGIA,S,2,2008,80248,509679,0,2700,480299113,CO-200802-TC-0003,FGCA,JUANHERO,emcalipdn,06/02/2008 02:28:42 p.m.,-1,13/02/2008
1302801,1983540,6140,Energ�a Domiciliario,42907278,115039949,DB,1039,VALOR CONSUMO ENERGIA,S,3,2008,80348,692064,0,3600,484032210,CO-200803-TC-0003,FGCA,JUANHERO,emcalipdn,29/02/2008 06:05:18 p.m.,-1,04/03/2008
1302801,1983540,6140,Energ�a Domiciliario,44226816,120100040,DB,1039,VALOR CONSUMO ENERGIA,S,4,2008,80448,787851.6,0,3660,489918455,CO-200804-TC-0003,FGCA,JUANHERO,emcalipdn,02/04/2008 06:12:27 p.m.,-1,04/04/2008
1302801,1983540,6140,Energ�a Domiciliario,46104687,127278246,DB,1039,VALOR CONSUMO ENERGIA,S,5,2008,80548,847564.8,0,3720,496921660,CO-200805-TC-0003,FGCA,JUANHERO,emcalipdn,08/05/2008 06:33:34 p.m.,-1,12/05/2008
1302801,1983540,6140,Energ�a Domiciliario,47061882,130853602,DB,1039,VALOR CONSUMO ENERGIA,S,6,2008,80648,715716,0,3240,502367766,CO-200806-TC-0003,FGCA,JUANHERO,emcalipdn,04/06/2008 06:23:37 p.m.,-1,06/06/2008
1302801,1983540,6140,Energ�a Domiciliario,48427629,136083982,DB,1039,VALOR CONSUMO ENERGIA,S,7,2008,80748,739509,0,3180,508283845,CO-200807-TC-0003,FGCA,JUANHERO,emcalipdn,03/07/2008 05:32:35 p.m.,-1,04/07/2008
1302801,1983540,6140,Energ�a Domiciliario,49825131,141401788,DB,1039,VALOR CONSUMO ENERGIA,S,8,2008,80848,926055,0,3900,513392883,CO-200808-TC-0003,FGCA,WALTZAMM,emcalipdn,31/07/2008 06:01:52 p.m.,-1,01/08/2008
1302801,1983540,6140,Energ�a Domiciliario,51210557,146733909,DB,1039,VALOR CONSUMO ENERGIA,S,9,2008,80948,871718.4,0,3840,520853602,CO-200809-TC-0003,FGCA,WALTZAMM,emcalipdn,04/09/2008 11:15:30 a.m.,-1,04/09/2008
1302801,1983540,6140,Energ�a Domiciliario,52596412,152024144,DB,1039,VALOR CONSUMO ENERGIA,S,10,2008,81048,756458.4,0,3180,526389881,CO-200810-TC-0003,FGCA,WALTZAMM,emcalipdn,02/10/2008 07:13:04 p.m.,-1,03/10/2008
1302801,1983540,6140,Energ�a Domiciliario,53934794,157418540,DB,1039,VALOR CONSUMO ENERGIA,S,11,2008,81148,1194063,0,5100,532332182,CO-200811-TC-0003,FGCA,WALTZAMM,emcalipdn,29/10/2008 06:05:48 p.m.,-1,31/10/2008
1302801,1983540,6140,Energ�a Domiciliario,55404948,162821274,DB,1039,VALOR CONSUMO ENERGIA,S,12,2008,81248,1219818,0,5100,539479638,CO-200812-TC-0003,FGCA,JUANHERO,emcalipdn,02/12/2008 07:02:57 p.m.,-1,05/12/2008
1302801,1983540,6140,Energ�a Domiciliario,56828008,168343252,DB,1039,VALOR CONSUMO ENERGIA,S,1,2009,90148,1171114.2,0,4860,547646766,CO-200901-TC-0003,FGCA,WALTZAMM,emcalipdn,31/12/2008 04:16:24 p.m.,-1,05/01/2009
1302801,1983540,6140,Energ�a Domiciliario,58208786,173658328,DB,1039,VALOR CONSUMO ENERGIA,S,2,2009,90248,1080163.2,0,4440,552647263,CO-200902-TC-0003,FGCA,WALTZAMM,emcalipdn,29/01/2009 06:32:58 p.m.,-1,02/02/2009
1302801,1983540,6140,Energ�a Domiciliario,59686224,179331852,DB,1039,VALOR CONSUMO ENERGIA,S,3,2009,90348,1240371,0,5100,557706517,CO-200903-TC-0003,FGCA,WALTZAMM,emcalipdn,27/02/2009 06:17:18 p.m.,-1,05/03/2009
1302801,1983540,6140,Energ�a Domiciliario,61008076,184682202,DB,1039,VALOR CONSUMO ENERGIA,S,4,2009,90448,3051384,0,12300,564507920,CO-200904-TC-0003,FGCA,WALTZAMM,emcalipdn,01/04/2009 06:17:43 p.m.,-1,02/04/2009
1302801,1983540,6140,Energ�a Domiciliario,62503534,190475279,DB,1039,VALOR CONSUMO ENERGIA,S,5,2009,90548,2809743,0,11100,570039050,CO-200905-TC-0003,FGCA,WALTZAMM,emcalipdn,04/05/2009 12:47:35 p.m.,-1,06/05/2009
1302801,1983540,6140,Energ�a Domiciliario,64090829,196546746,DB,1039,VALOR CONSUMO ENERGIA,S,6,2009,90648,3485565,0,13500,578858048,CO-200906-TC-0003,FGCA,JUANHERO,emcalipdn,03/06/2009 07:23:03 p.m.,-1,08/06/2009
1302801,1983540,6140,Energ�a Domiciliario,65496528,202411218,DB,1039,VALOR CONSUMO ENERGIA,S,7,2009,90748,3545163,0,14100,584533197,CO-200907-TC-0003,FGCA,JUANHERO,emcalipdn,02/07/2009 06:10:15 p.m.,-1,07/07/2009
1302801,1983540,6140,Energ�a Domiciliario,66795855,207744891,DB,1039,VALOR CONSUMO ENERGIA,S,8,2009,90848,2786456.4,0,10920,589665321,CO-200908-TC-0003,FGCA,JUANHERO,emcalipdn,31/07/2009 12:28:49 p.m.,-1,01/08/2009
1302801,1983540,6140,Energ�a Domiciliario,68149642,213336586,DB,1039,VALOR CONSUMO ENERGIA,S,9,2009,90948,3212308.8,0,12420,595407839,CO-200909-TC-0003,FGCA,OSCALLAM,emcalipdn,31/08/2009 09:30:35 a.m.,-1,02/09/2009
1302801,1983540,6140,Energ�a Domiciliario,69810574,218864801,DB,1039,VALOR CONSUMO ENERGIA,S,10,2009,91048,4897734.6,0,19140,600540116,CO-200910-TC-0003,FGCA,OSCALLAM,emcalipdn,28/09/2009 05:39:22 p.m.,-1,02/10/2009
1302801,1983540,6140,Energ�a Domiciliario,71235641,224490676,DB,1039,VALOR CONSUMO ENERGIA,S,11,2009,91148,4755324.6,0,18540,607247521,CO-200911-TC-0003,FGCA,OSCALLAM,emcalipdn,28/10/2009 05:49:39 p.m.,-1,05/11/2009
1302801,1983540,6140,Energ�a Domiciliario,72902814,231031162,DB,1039,VALOR CONSUMO ENERGIA,S,12,2009,91248,4792840.8,0,17040,612470932,CO-200912-TC-0003,FGCA,OSCALLAM,emcalipdn,30/11/2009 08:08:23 a.m.,-1,04/12/2009
1302801,1983540,6140,Energ�a Domiciliario,74138420,235914041,DB,1039,VALOR CONSUMO ENERGIA,S,1,2010,100148,4318711.2,0,15240,624132499,CO-201001-TC-0003,FGCA,OSCALLAM,emcalipdn,29/12/2009 08:28:30 a.m.,-1,06/01/2010
1302801,1983540,6140,Energ�a Domiciliario,75540319,241661384,DB,1039,VALOR CONSUMO ENERGIA,S,2,2010,100248,2794251.6,0,9660,629562087,CO-201002-TC-0003,FGCA,OSCALLAM,emcalipdn,27/01/2010 06:00:28 p.m.,-1,02/02/2010
1302801,1983540,6140,Energ�a Domiciliario,76936239,247387615,DB,1039,VALOR CONSUMO ENERGIA,S,3,2010,100348,4585091.4,0,15660,636202098,CO-201003-TC-0003,FGCA,JUANHERO,emcalipdn,25/02/2010 06:29:41 p.m.,-1,05/03/2010
1302801,1983540,6140,Energ�a Domiciliario,78707843,254298792,DB,1039,VALOR CONSUMO ENERGIA,S,4,2010,100448,5915596.8,0,18240,643140899,CO-201004-TC-0003,FGCA,OSCALLAM,emcalipdn,29/03/2010 05:45:42 p.m.,-1,07/04/2010
1302801,1983540,6140,Energ�a Domiciliario,80347035,260711807,DB,1039,VALOR CONSUMO ENERGIA,S,5,2010,100548,4833069.16,0,14580,653583188,CO-201005-TC-0003,FGCA,JUANHERO,emcalipdn,12/05/2010 08:19:32 a.m.,-1,12/05/2010
1302801,1983540,6140,Energ�a Domiciliario,82092195,267490170,DB,1039,VALOR CONSUMO ENERGIA,S,6,2010,100648,4552315.22,0,13920,663981755,CO-201006-TC-0003,FGCA,OSCALLAM,emcalipdn,13/06/2010 12:42:34 p.m.,-1,17/06/2010
1302801,1983540,6140,Energ�a Domiciliario,82904553,270577675,DB,1039,VALOR CONSUMO ENERGIA,S,7,2010,100748,3982795.33,0,11820,669700859,CO-201007-TC-0003,FGCA,OSCALLAM,emcalipdn,29/06/2010 05:35:36 p.m.,-1,02/07/2010
1302801,1983540,6140,Energ�a Domiciliario,84984447,278714531,DB,1039,VALOR CONSUMO ENERGIA,S,8,2010,100848,3264668.62,0,9660,687738236,CO-201008-TC-0003,FGCA,OSCALLAM,emcalipdn,11/08/2010 02:27:38 p.m.,-1,12/08/2010
1302801,1983540,6140,Energ�a Domiciliario,85997913,282689316,DB,1039,VALOR CONSUMO ENERGIA,S,9,2010,100948,3108401.87,0,9600,691303294,CO-201009-TC-0003,FGCA,OSCALLAM,emcalipdn,26/08/2010 05:31:28 p.m.,-1,06/09/2010
1302801,1983540,6140,Energ�a Domiciliario,87449844,288143392,DB,1039,VALOR CONSUMO ENERGIA,S,10,2010,101048,4381836.94,0,15300,696533605,CO-201010-TC-0003,FGCA,OSCALLAM,emcalipdn,24/09/2010 05:12:10 p.m.,-1,04/10/2010
1302801,1983540,6140,Energ�a Domiciliario,89042068,294296330,DB,1039,VALOR CONSUMO ENERGIA,S,11,2010,481110,4303005.06,0,14580,708424263,CO-201011-TC-0003,FGCA,PAULVEL1,emcalipdn,04/11/2010 04:12:13 p.m.,-1,05/11/2010
1302801,1983540,6140,Energ�a Domiciliario,90481417,299885163,DB,1039,VALOR CONSUMO ENERGIA,S,12,2010,101248,3998649.03,0,12300,713630767,CO-201012-TC-0003,FGCA,OSCALLAM,emcalipdn,02/12/2010 05:12:32 p.m.,-1,03/12/2010
1302801,1983540,6140,Energ�a Domiciliario,92117605,306513641,DB,1039,VALOR CONSUMO ENERGIA,S,1,2011,212577,3414751.57,0,10620,718369737,CO-201101-TC-0003,FGCA,OSCALLAM,emcalipdn,28/12/2010 01:42:31 p.m.,-1,06/01/2011
1302801,1983540,6140,Energ�a Domiciliario,93387775,311462433,DB,1039,VALOR CONSUMO ENERGIA,S,2,2011,212640,2170495.37,0,6840,723144275,CO-201102-TC-0003,FGCA,OSCALLAM,emcalipdn,26/01/2011 05:46:12 p.m.,-1,02/02/2011
1302801,1983540,6140,Energ�a Domiciliario,94907647,317631373,DB,1039,VALOR CONSUMO ENERGIA,S,3,2011,212722,3536796.98,0,11400,731055952,CO-201103-TC-0003,FGCA,OSCALLAM,emcalipdn,28/02/2011 05:41:12 p.m.,-1,04/03/2011
1302801,1983540,6140,Energ�a Domiciliario,96549121,324357109,DB,1039,VALOR CONSUMO ENERGIA,S,4,2011,212779,3180766.76,0,10320,740411127,CO-201104-TC-0003,FGCA,OSCALLAM,emcalipdn,29/03/2011 05:26:11 p.m.,-1,01/04/2011
1302801,1983540,6140,Energ�a Domiciliario,97974513,330367614,DB,1039,VALOR CONSUMO ENERGIA,S,5,2011,212813,3251801.27,0,10740,745753892,CO-201105-TC-0003,FGCA,OSCALLAM,emcalipdn,29/04/2011 05:26:53 p.m.,-1,04/05/2011
1302801,1983540,6140,Energ�a Domiciliario,99392233,336068162,DB,1039,VALOR CONSUMO ENERGIA,S,6,2011,212901,3266284.05,0,11280,750678954,CO-201106-TC-0003,FGCA,JUANHERO,emcalipdn,27/05/2011 05:30:41 p.m.,-1,01/06/2011
1302801,1983540,6140,Energ�a Domiciliario,100852391,342150239,DB,1039,VALOR CONSUMO ENERGIA,S,7,2011,212947,3640402.94,0,12000,757749720,CO-201107-TC-0003,FGCA,OSCALLAM,emcalipdn,29/06/2011 05:47:14 p.m.,-1,05/07/2011
1302801,1983540,6140,Energ�a Domiciliario,102346986,348353699,DB,1039,VALOR CONSUMO ENERGIA,S,8,2011,213206,2768101.97,0,8820,763048619,CO-201108-TC-0003,FGCA,OSCALLAM,emcalipdn,28/07/2011 05:44:03 p.m.,-1,02/08/2011
1302801,1983540,6140,Energ�a Domiciliario,103815522,354438715,DB,1039,VALOR CONSUMO ENERGIA,S,9,2011,213240,2923490.92,0,9780,768617811,CO-201109-TC-0003,FGCA,OSCALLAM,emcalipdn,29/08/2011 05:19:00 p.m.,-1,02/09/2011
1302801,1983540,6140,Energ�a Domiciliario,105411055,360900789,DB,1039,VALOR CONSUMO ENERGIA,S,10,2011,213299,4991439.85,0,13080,774048702,CO-201110-TC-0003,FGCA,OSCALLAM,emcalipdn,27/09/2011 05:29:11 p.m.,-1,06/10/2011
1302801,1983540,6140,Energ�a Domiciliario,106852410,366869310,DB,1039,VALOR CONSUMO ENERGIA,S,11,2011,213333,4091346,0,11940,780172981,CO-201111-TC-0003,FGCA,OSCALLAM,emcalipdn,31/10/2011 05:08:33 p.m.,-1,03/11/2011
1302801,1983540,6140,Energ�a Domiciliario,108371772,373071298,DB,1039,VALOR CONSUMO ENERGIA,S,12,2011,213367,2803698.7,0,9240,786661372,CO-201112-TC-0003,FGCA,OSCALLAM,emcalipdn,29/11/2011 05:17:09 p.m.,-1,01/12/2011
1302801,1983540,6140,Energ�a Domiciliario,110111166,380096004,DB,1039,VALOR CONSUMO ENERGIA,S,1,2012,213399,3334800.55,0,9780,793126786,CO-201201-TC-0003,FGCA,OSCALLAM,emcalipdn,28/12/2011 01:07:39 p.m.,-1,04/01/2012
1302801,1983540,6140,Energ�a Domiciliario,111676484,386351366,DB,1039,VALOR CONSUMO ENERGIA,S,2,2012,213469,2984135.02,0,8580,800052508,CO-201202-TC-0003,FGCA,OSCALLAM,emcalipdn,03/02/2012 09:06:09 a.m.,-1,03/02/2012
1302801,1983540,6140,Energ�a Domiciliario,113014745,391868901,DB,1039,VALOR CONSUMO ENERGIA,S,3,2012,213877,4001662.45,0,11280,805210562,CO-201203-TC-0003,FGCA,OSCALLAM,emcalipdn,28/02/2012 05:47:24 p.m.,-1,02/03/2012
